,Final Pick,Total Projected Indy Wins,First Quarter Wins,Second Quarter Wins,Third Quarter Wins,Games Played By Carson (17 Max),Colts Made Playoffs,Playoff_Result,Game_Where_Indy_Fell_Out_of_Playoffs,Carson Benched On Purpose,Week Carson Benched On Purpose,Out_of_Division,Game_Where_Indy_Fell_Out_of_Division,Wins_of_Div_Winner,Out_of_Wildcard,Game_Where_Indy_Fell_Out_of_Wildcard,Wins_of_Last_WC,Injured,Week of Injury,Benched,COVID-19 Infection,Games Missed From COVID-19,Week Of COVID-19 Infection,Week 1 Result,Week 2 Result,Week 3 Result,Week 4 Result,Week 5 Result,Week 6 Result,Week 7 Result,Week 8 Result,Week 9 Result,Week 10 Result,Week 11 Result,Week 12 Result,Week 13 Result,Week 14 Result,Week 15 Result,Week 16 Result,Week 17 Result,Draft Pick Points,Carson Final Snap %,Percentage of Total Occurances (%),Colts_Eliminated_From_Division_or_Wild_Card_Race_First
9279,14,8.0,1,3,5,13.56151275517764,False,Missed Playoffs,,True,17,True,15.0,11.0,False,,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,IND,HOU,IND,ARI,IND,IND,1100,79.77360444222141,0.01,Lost Division First
9280,15,8.0,1,4,6,14.725095867351081,False,Missed Playoffs,,True,17,True,16.0,11.0,False,,9.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,IND,OAK,JAX,1050,86.61821098441813,0.01,Lost Division First
9281,62,9.0,1,3,5,12.395965911664991,True,Conference Final Exit,,True,17,True,14.0,13.0,False,,9.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,284,72.91744653920583,0.01,None
9282,30,9.0,1,3,6,13.791991999999999,True,Conference Final Exit,,True,17,True,15.0,11.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,IND,IND,IND,NE,ARI,IND,IND,620,81.12936470588235,0.01,None
9283,30,13.0,1,4,8,16.93,True,Conference Final Exit,,False,0,False,,13.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,620,99.58823529411764,0.01,None
9284,48,9.0,1,3,5,12.552389891996473,False,Missed Playoffs,,True,17,True,14.0,12.0,False,,10.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,420,73.83758759997924,0.01,Lost Division First
9285,8,7.0,1,3,5,12.752391999999999,False,Missed Playoffs,17.0,True,17,True,14.0,13.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,IND,IND,NE,ARI,IND,JAX,1400,75.01407058823528,0.01,Lost Division First
9286,22,11.0,1,4,6,15.195905924760606,True,First Round Exit,,True,17,True,17.0,12.0,False,,9.0,True,8,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,IND,IND,IND,IND,IND,IND,780,89.3876819103565,0.01,None
9287,16,9.0,1,4,6,16.615343983101074,False,Missed Playoffs,,False,0,False,,11.0,False,,10.0,True,10,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,IND,IND,Tie,ARI,IND,IND,1000,97.73731754765338,0.01,Lost Wild Card and Division at Same Time
9288,28,10.0,1,4,7,15.93,True,Second Round Exit,,True,17,True,17.0,11.0,False,,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,IND,ARI,OAK,IND,660,93.70588235294117,0.01,None
9289,16,9.0,1,3,6,13.357164222639812,False,Missed Playoffs,,True,17,True,16.0,11.0,False,,10.0,True,15,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,NE,IND,OAK,IND,1000,78.57155425082242,0.01,Lost Division First
9290,28,9.0,1,4,5,15.8904,True,Second Round Exit,,True,17,True,17.0,11.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,TB,IND,IND,IND,IND,JAX,660,93.47294117647058,0.01,None
9291,10,6.0,1,3,5,13.8112,False,Missed Playoffs,16.0,True,17,True,15.0,12.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,OAK,JAX,1300,81.24235294117646,0.01,Lost Division First
9292,26,11.0,1,4,6,16.366806552144894,True,Second Round Exit,,False,0,False,,11.0,False,,9.0,True,14,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,IND,IND,IND,IND,IND,IND,700,96.27533265967585,0.01,None
9293,49,9.0,1,3,6,11.928178664729124,False,Missed Playoffs,,True,17,True,14.0,13.0,False,,10.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,NE,ARI,IND,IND,410,70.1657568513478,0.01,Lost Division First
9294,45,7.0,1,3,5,12.544532747202815,False,Missed Playoffs,17.0,True,17,True,14.0,14.0,True,17.0,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,JAX,450,73.79136910119303,0.01,Lost Division First
9295,18,10.0,1,3,6,16.8904,False,Missed Playoffs,,False,0,False,,11.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,HOU,IND,IND,IND,IND,900,99.35529411764705,0.01,Lost Wild Card and Division at Same Time
9296,30,9.0,1,3,5,15.192900526201727,True,Conference Final Exit,,True,17,True,17.0,11.0,False,,9.0,True,8,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,IND,TB,IND,IND,IND,IND,JAX,620,89.37000309530427,0.01,None
9297,13,7.0,1,3,5,13.8112,False,Missed Playoffs,16.0,True,17,True,15.0,12.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,OAK,IND,1150,81.24235294117646,0.01,Lost Division First
9298,24,9.0,1,4,6,15.93,True,First Round Exit,,True,17,True,17.0,12.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,IND,TB,IND,NE,IND,IND,JAX,740,93.70588235294117,0.01,None
9299,25,11.0,1,4,8,16.93,True,Second Round Exit,,False,0,False,,12.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,OAK,JAX,720,99.58823529411764,0.01,None
9300,23,11.0,1,4,7,15.794686443294115,True,First Round Exit,,False,0,False,,11.0,False,,11.0,True,14,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,760,92.90992025467126,0.01,None
9301,22,11.0,1,4,7,16.93,True,First Round Exit,,False,0,False,,11.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,IND,IND,IND,NE,IND,IND,IND,780,99.58823529411764,0.01,None
9302,16,8.0,1,4,6,15.451820289995267,False,Missed Playoffs,17.0,True,17,True,17.0,10.0,True,17.0,9.0,True,16,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,IND,JAX,1000,90.89306052938392,0.01,Lost Wild Card and Division at Same Time
9303,36,5.0,1,3,3,11.543723337663998,False,Missed Playoffs,14.0,True,17,True,13.0,10.0,True,14.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,JAX,BUF,TB,HOU,NE,IND,IND,JAX,540,67.90425492743528,0.01,Lost Division First
9304,45,8.0,1,3,5,12.693583999999998,False,Missed Playoffs,17.0,True,17,True,14.0,13.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,IND,IND,NE,ARI,IND,IND,450,74.66814117647057,0.01,Lost Division First
9305,49,8.0,1,3,5,12.136501449311128,False,Missed Playoffs,,True,17,True,15.0,12.0,False,,9.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,410,71.39118499594781,0.01,Lost Division First
9306,15,8.0,1,4,6,15.738221815312928,False,Missed Playoffs,17.0,True,17,True,17.0,11.0,True,17.0,10.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,IND,TB,IND,NE,ARI,IND,JAX,1050,92.5777753841937,0.01,Lost Wild Card and Division at Same Time
9307,16,8.0,1,4,6,13.93,False,Missed Playoffs,17.0,True,17,True,15.0,12.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,IND,JAX,1000,81.94117647058823,0.01,Lost Division First
9308,38,5.0,1,3,4,12.596744159999997,False,Missed Playoffs,16.0,True,17,True,14.0,13.0,True,16.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,IND,NE,ARI,OAK,JAX,520,74.09849505882352,0.01,Lost Division First
9309,20,11.0,1,4,8,16.93,True,First Round Exit,,False,0,False,,11.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,HOU,IND,IND,IND,JAX,850,99.58823529411764,0.01,None
9310,18,9.0,1,3,5,14.531294489217416,False,Missed Playoffs,,True,17,True,16.0,11.0,False,,9.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,IND,TB,IND,IND,IND,OAK,IND,900,85.47820287774951,0.01,Lost Division First
9311,28,9.0,1,4,7,15.93,True,Second Round Exit,,True,17,True,17.0,11.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,NE,ARI,OAK,IND,660,93.70588235294117,0.01,None
9312,9,7.0,1,4,6,14.13458008032682,False,Missed Playoffs,17.0,True,17,True,16.0,10.0,True,17.0,8.0,True,15,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,OAK,JAX,1350,83.14458870780483,0.01,Lost Division First
9313,28,11.0,1,4,7,15.942331736728352,True,Second Round Exit,,False,0,False,,12.0,False,,10.0,True,11,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,660,93.77842198075501,0.01,None
9314,48,7.0,1,3,4,11.685495526973423,False,Missed Playoffs,17.0,True,17,True,13.0,14.0,True,17.0,9.0,True,8,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,TB,IND,IND,IND,OAK,JAX,420,68.7382089821966,0.01,Lost Division First
9315,17,9.0,1,4,6,13.401454899342829,False,Missed Playoffs,,True,17,True,15.0,13.0,False,,9.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,950,78.83208764319312,0.01,Lost Division First
9316,12,8.0,1,4,6,13.93,False,Missed Playoffs,16.0,True,17,True,15.0,12.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,OAK,IND,1200,81.94117647058823,0.01,Lost Division First
9317,20,9.0,1,4,6,13.93,True,First Round Exit,,True,17,True,15.0,12.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,IND,IND,NE,ARI,IND,IND,850,81.94117647058823,0.01,None
9318,40,5.0,1,3,4,12.231728886226563,False,Missed Playoffs,14.0,True,17,True,14.0,10.0,True,14.0,10.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,TB,HOU,NE,ARI,OAK,IND,500,71.95134638956802,0.01,Lost Wild Card and Division at Same Time
9319,17,9.0,1,4,7,13.93,False,Missed Playoffs,,True,17,True,15.0,12.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,HOU,NE,ARI,IND,IND,950,81.94117647058823,0.01,Lost Division First
9320,26,12.0,1,4,8,14.602621642834018,True,Second Round Exit,,False,0,False,,12.0,False,,9.0,True,16,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,OAK,IND,700,85.89777436961187,0.01,None
9321,42,7.0,1,3,4,12.717966148256604,False,Missed Playoffs,,True,17,True,15.0,10.0,False,,8.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,IND,IND,ARI,IND,JAX,480,74.81156557798002,0.01,Lost Division First
9322,21,9.0,1,3,7,13.134725706925394,True,First Round Exit,,True,17,True,15.0,13.0,False,,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,IND,HOU,IND,ARI,OAK,IND,800,77.26309239367879,0.01,None
9323,13,7.0,1,3,5,12.791991999999999,False,Missed Playoffs,16.0,True,17,True,14.0,12.0,True,16.0,8.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,NE,ARI,IND,IND,1150,75.24701176470587,0.01,Lost Division First
9324,14,8.0,1,3,6,12.8904,False,Missed Playoffs,16.0,True,17,True,14.0,11.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,NE,ARI,OAK,IND,1100,75.82588235294118,0.01,Lost Division First
9325,17,9.0,1,4,6,13.93,False,Missed Playoffs,16.0,True,17,True,15.0,12.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,950,81.94117647058823,0.01,Lost Division First
9326,25,9.0,1,4,6,16.245012829606853,True,Second Round Exit,,False,0,False,,9.0,True,17.0,10.0,True,10,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,IND,IND,NE,ARI,IND,IND,720,95.55889899768736,0.01,None
9327,13,7.0,1,3,5,13.8112,False,Missed Playoffs,16.0,True,17,True,15.0,12.0,True,16.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,OAK,IND,1150,81.24235294117646,0.01,Lost Division First
9328,17,9.0,1,4,6,14.93,False,Missed Playoffs,,True,17,True,16.0,11.0,False,,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,IND,OAK,IND,950,87.8235294117647,0.01,Lost Division First
9329,45,7.0,1,3,6,11.728929951701408,False,Missed Playoffs,15.0,True,17,True,14.0,12.0,True,15.0,10.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,HOU,NE,ARI,OAK,IND,450,68.99370559824358,0.01,Lost Division First
9330,27,10.0,1,4,6,15.802943403865266,True,Second Round Exit,,False,0,False,,10.0,False,,10.0,True,14,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,IND,IND,IND,680,92.95849061097215,0.01,None
9331,16,9.0,1,4,7,14.93,False,Missed Playoffs,,True,17,True,16.0,12.0,False,,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,NE,ARI,OAK,IND,1000,87.8235294117647,0.01,Lost Division First
9332,24,10.0,1,4,7,15.04889169373724,True,First Round Exit,,True,17,True,17.0,11.0,False,,10.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,OAK,IND,740,88.5228923161014,0.01,None
9333,16,9.0,1,4,6,13.93,False,Missed Playoffs,,True,17,True,15.0,10.0,False,,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,IND,TB,IND,NE,ARI,IND,IND,1000,81.94117647058823,0.01,Lost Division First
9334,18,8.0,1,4,6,15.16243258982731,False,Missed Playoffs,,True,17,True,17.0,10.0,False,,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,IND,JAX,900,89.19077994016065,0.01,Lost Division First
9335,16,8.0,1,4,6,14.139866063432509,False,Missed Playoffs,17.0,True,17,True,16.0,11.0,True,17.0,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,OAK,JAX,1000,83.17568272607359,0.01,Lost Division First
9336,46,8.0,1,3,4,12.596744159999997,False,Missed Playoffs,17.0,True,17,True,14.0,13.0,True,17.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,IND,IND,IND,IND,JAX,440,74.09849505882352,0.01,Lost Division First
9337,17,9.0,1,3,6,12.8904,False,Missed Playoffs,17.0,True,17,True,14.0,15.0,True,17.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,ARI,OAK,IND,950,75.82588235294118,0.01,Lost Division First
9338,32,10.0,1,4,6,16.3944466965105,True,Super Bowl Win,,False,0,False,,10.0,False,,10.0,True,11,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,IND,IND,IND,590,96.4379217441794,0.01,None
9339,22,10.0,1,4,6,15.831478682790687,True,First Round Exit,,False,0,False,,10.0,False,,10.0,True,14,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,IND,OAK,IND,780,93.12634519288639,0.01,None
9340,49,9.0,1,3,5,12.503716449978452,False,Missed Playoffs,,True,17,True,15.0,12.0,False,,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,IND,TB,IND,IND,ARI,IND,IND,410,73.55127323516736,0.01,Lost Division First
9341,30,11.0,1,4,8,16.641661482646803,True,Conference Final Exit,,False,0,False,,11.0,False,,10.0,True,8,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,IND,IND,ARI,OAK,IND,620,97.89212636851062,0.01,None
9342,29,10.0,1,4,6,15.631080536842125,True,Conference Final Exit,,False,0,False,,10.0,False,,9.0,True,10,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,IND,IND,IND,ARI,IND,IND,640,91.94753256965956,0.01,None
9343,48,7.0,1,3,5,12.620736567905396,False,Missed Playoffs,16.0,True,17,True,15.0,11.0,True,16.0,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,NE,IND,OAK,IND,420,74.23962687003174,0.01,Lost Division First
9344,23,10.0,1,4,7,16.93,True,First Round Exit,,False,0,False,,10.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,OAK,IND,760,99.58823529411764,0.01,None
9345,49,9.0,1,3,5,11.916306996028165,False,Missed Playoffs,17.0,True,17,True,14.0,14.0,True,17.0,10.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,IND,TB,IND,IND,ARI,IND,IND,410,70.09592350604802,0.01,Lost Division First
9346,44,7.0,1,3,4,12.596744159999997,False,Missed Playoffs,16.0,True,17,True,14.0,14.0,True,16.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,IND,NE,IND,OAK,IND,460,74.09849505882352,0.01,Lost Division First
9347,9,7.0,1,3,4,12.916655583523797,False,Missed Playoffs,16.0,True,17,True,15.0,10.0,True,16.0,10.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,TB,IND,IND,ARI,IND,JAX,1350,75.9803269619047,0.01,Lost Division First
9348,19,11.0,1,4,8,15.66839309991014,True,First Round Exit,,False,0,True,17.0,13.0,False,,9.0,True,17,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,HOU,IND,ARI,IND,IND,875,92.16701823476554,0.01,None
9349,17,9.0,1,4,6,15.93,False,Missed Playoffs,,True,17,True,17.0,10.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,950,93.70588235294117,0.01,Lost Division First
9350,18,9.0,1,4,6,15.746899721807454,False,Missed Playoffs,,True,17,True,17.0,12.0,False,,9.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,900,92.62882189298503,0.01,Lost Division First
9351,16,8.0,1,4,6,13.555075782176047,False,Missed Playoffs,17.0,True,17,True,15.0,13.0,True,17.0,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,IND,HOU,IND,ARI,OAK,IND,1000,79.73573989515322,0.01,Lost Division First
9352,28,10.0,1,4,7,15.930021108186114,True,Second Round Exit,,False,0,False,,11.0,False,,10.0,True,17,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,NE,ARI,IND,IND,660,93.70600651874184,0.01,None
9353,28,11.0,1,4,7,16.93,True,Second Round Exit,,False,0,False,,11.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,660,99.58823529411764,0.01,None
9354,23,10.0,1,3,6,13.86728772146794,True,First Round Exit,,True,17,True,15.0,13.0,False,,10.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,760,81.57228071451729,0.01,None
9355,13,7.0,1,3,6,14.477091592978715,False,Missed Playoffs,17.0,True,17,True,17.0,8.0,True,17.0,10.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,HOU,NE,IND,OAK,JAX,1150,85.1593623116395,0.01,Lost Wild Card and Division at Same Time
9356,19,10.0,1,4,6,15.467049199662059,True,First Round Exit,,False,0,False,,10.0,False,,10.0,True,11,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,IND,IND,IND,875,90.98264235095328,0.01,None
9357,15,8.0,1,3,5,13.752391999999999,False,Missed Playoffs,16.0,True,17,True,15.0,12.0,True,16.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,1050,80.89642352941175,0.01,Lost Division First
9358,16,9.0,1,4,5,16.8904,False,Missed Playoffs,,False,0,False,,10.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,IND,IND,ARI,IND,IND,1000,99.35529411764705,0.01,Lost Wild Card and Division at Same Time
9359,30,9.0,1,3,6,15.190144915385204,True,Conference Final Exit,,True,17,True,17.0,10.0,False,,9.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,HOU,NE,IND,IND,IND,620,89.35379361991296,0.01,None
9360,32,11.0,1,4,7,16.662738429788906,True,Super Bowl Win,,False,0,False,,12.0,False,,10.0,True,11,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,NE,IND,IND,IND,590,98.01610841052297,0.01,None
9361,28,10.0,1,3,7,16.039544326384924,True,Second Round Exit,,False,0,False,,11.0,False,,10.0,True,17,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,IND,IND,NE,ARI,IND,IND,660,94.35026074344073,0.01,None
9362,49,9.0,1,3,5,10.29484990190203,False,Missed Playoffs,,True,17,True,14.0,15.0,False,,9.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,410,60.5579405994237,0.01,Lost Division First
9363,23,11.0,1,4,7,16.861335917944167,True,First Round Exit,,False,0,False,,11.0,False,,9.0,True,10,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,IND,ARI,IND,IND,760,99.18432892908334,0.01,None
9364,17,9.0,1,4,6,14.378667687218476,False,Missed Playoffs,,True,17,True,17.0,11.0,False,,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,IND,TB,IND,IND,IND,OAK,JAX,950,84.58039816010869,0.01,Lost Division First
9365,21,9.0,1,4,6,15.9215600469601,True,First Round Exit,,False,0,False,,10.0,False,,9.0,True,16,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,800,93.65623557035353,0.01,None
9366,44,8.0,1,3,4,12.655552159999997,False,Missed Playoffs,17.0,True,17,True,14.0,12.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,TB,IND,IND,IND,OAK,IND,460,74.44442447058822,0.01,Lost Division First
9367,13,7.0,1,4,5,13.791991999999999,False,Missed Playoffs,16.0,True,17,True,15.0,12.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,TB,HOU,IND,ARI,OAK,IND,1150,81.12936470588235,0.01,Lost Division First
9368,16,8.0,1,3,4,14.017338805632624,False,Missed Playoffs,17.0,True,17,True,16.0,11.0,True,17.0,9.0,True,15,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,TB,IND,IND,IND,OAK,IND,1000,82.45493415078015,0.01,Lost Division First
9369,22,10.0,1,4,6,16.009659307918238,True,First Round Exit,,False,0,False,,10.0,False,,9.0,True,15,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,IND,HOU,IND,IND,IND,IND,780,94.1744665171661,0.01,None
9370,15,8.0,1,3,5,13.712791999999999,False,Missed Playoffs,16.0,True,17,True,15.0,12.0,True,16.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,IND,TB,HOU,IND,IND,OAK,IND,1050,80.66348235294116,0.01,Lost Division First
